CustomerID,Recency,Frequency,Monetary,AccountBalance,Age,Gender,source,churn_prob,risk_tier
C3534242,30,1,3000.0,38785.37,25.8,F,india,0.9306943067736438,High risk
C6921271,26,1,518.0,69988.28,29.9,M,india,0.9306839600101815,High risk
C4327388,26,3,1004.0,27909.63,24.9,F,india,0.9306802322191239,High risk
C5145639,26,1,480.0,143747.56,34.5,M,india,0.930679847341936,High risk
C1738563,26,1,500.0,141228.04,36.4,M,india,0.930679847341936,High risk
C3246116,27,1,972.0,2136007.18,41.6,M,india,0.9306795531477342,High risk
C3932942,27,1,1000.0,63054.75,34.2,M,india,0.9306778409424977,High risk
C3125973,27,1,269.0,27194.4,25.8,F,india,0.9306769824062574,High risk
C5142941,25,1,20.0,11608.95,22.0,F,india,0.9306755769490053,High risk
C5133612,27,2,666.98,14577.54,27.8,M,india,0.9306749106891695,High risk
C6628970,27,1,1357.0,92908.42,48.2,M,india,0.9306731211090206,High risk
C8526715,30,2,15371.18,587427.22,33.7,M,india,0.930673105001706,High risk
C6411112,27,1,551.0,2454.7,31.8,M,india,0.930670178474071,High risk
C6442877,26,1,8326.0,178472.74,,F,india,0.9306694965273279,High risk
C7714250,1,1,7600.0,525000.0,,M,india,0.9306694965273279,High risk
C2627172,26,1,6104.7,155168.06,,M,india,0.9306694965273279,High risk
C7932559,26,1,7341.0,366966.6,,M,india,0.9306694965273279,High risk
C3210555,25,1,12260.0,144797.84,,M,india,0.9306694965273279,High risk
C5778484,26,1,740.0,33213.28,28.8,M,india,0.9306678097538201,High risk
C7214134,25,1,20.0,525.89,25.8,F,india,0.9306674296200814,High risk
C1212758,25,1,30.0,539.83,26.9,F,india,0.9306674296200814,High risk
C3214064,26,1,8.0,719.84,27.8,F,india,0.9306674296200814,High risk
C7731227,26,1,2425.68,241737.29,68.4,M,india,0.9306670179324678,High risk
C7813571,29,1,200.0,60428.06,43.8,M,india,0.9306598428689872,High risk
C1616045,29,1,197.9,56022.5,40.6,F,india,0.9306598428689872,High risk
C4313441,26,1,100.0,23994.62,28.2,M,india,0.9306582674138597,High risk
C4928385,1,1,465.0,42734.8,19.9,M,india,0.930654050545092,High risk
C3437643,26,1,164.0,2319.7,27.3,M,india,0.9306481158343614,High risk
C4216892,27,1,500.0,25339.33,27.2,M,india,0.9306478010203707,High risk
C2142686,27,2,8604.91,26725.29,43.9,F,india,0.9306471996075789,High risk
C1319342,25,1,100.0,238553.41,27.7,F,india,0.930646498761223,High risk
C8614081,25,1,390.0,26295.7,,M,india,0.9306456237100232,High risk
C6113020,29,1,430.88,27251.42,29.1,F,india,0.9306456237100232,High risk
C3328942,27,1,210.0,646.44,28.5,F,india,0.9306412142840613,High risk
C4816020,27,1,205.0,1083.82,27.6,M,india,0.9306412142840613,High risk
C8241176,27,1,213.0,2309.4,27.7,M,india,0.9306412142840613,High risk
C5932648,26,1,250.0,394220.21,29.2,M,india,0.9306405014599131,High risk
C1139644,27,1,1000.0,31904.51,26.9,F,india,0.9306399592683998,High risk
C4639023,27,1,540.0,5851.75,47.3,M,india,0.9306302683241784,High risk
C5422111,25,1,99.0,59557.16,23.9,F,india,0.9306286932606394,High risk
C3533734,1,1,40.0,1995.58,32.8,M,india,0.9306283468823083,High risk
C5633482,25,1,1.0,7993.05,33.8,M,india,0.9306283468823083,High risk
C2426320,26,1,8.0,7759.24,32.8,M,india,0.9306283468823083,High risk
C1921342,30,1,140.0,390.3,23.6,M,india,0.930627707820774,High risk
C6224040,26,1,70.0,657.75,20.4,M,india,0.9306254675962143,High risk
C6824144,26,1,191.0,51809.66,22.7,M,india,0.9306231820231875,High risk
C5411453,29,1,101.21,25256.28,38.3,M,india,0.9306227649613665,High risk
C7517740,1,1,299.0,854283.14,38.4,F,india,0.9306202215556852,High risk
C7927155,29,1,279.0,213474.52,36.1,M,india,0.9306202215556852,High risk
C5234961,25,1,297.0,434308.06,35.4,M,india,0.9306202215556852,High risk
C1718444,1,1,322.5,175655.8,39.1,M,india,0.9306202215556852,High risk
C6826013,1,1,269.0,299840.26,37.8,F,india,0.9306202215556852,High risk
C1736638,1,1,249.0,127597.49,35.8,M,india,0.9306202215556852,High risk
C6719485,26,1,700.0,28214.97,29.6,M,india,0.930620149723045,High risk
C3415369,1,1,90.0,9237.03,20.3,M,india,0.9306192243658943,High risk
C1232663,27,1,830.0,48824.77,31.3,F,india,0.9306170244374299,High risk
C5222012,27,1,967.0,38253.23,34.6,M,india,0.9306149063390531,High risk
C3991471,22,1,249.0,8791.37,29.2,M,india,0.9306137699257926,High risk
C1073712,27,1,706.0,78791.12,26.4,M,india,0.9306128549593525,High risk
C8146886,26,1,347.0,2886.59,,M,india,0.9306122194189698,High risk
C3910664,1,1,69.0,249.6,27.3,M,india,0.9306120592292244,High risk
C1523544,26,2,50349.0,11162.94,66.1,M,india,0.9306109722790635,High risk
C2233035,30,1,49.0,261907.22,29.1,F,india,0.9306095168352362,High risk
C1139220,26,2,218.0,5422.61,33.6,M,india,0.9306076086455501,High risk
C1730749,1,1,550.0,20928.89,32.3,M,india,0.9306070511027681,High risk
C5020613,27,1,1986.0,119948.16,23.2,F,india,0.930606977467512,High risk
C7735070,27,2,4345.0,2759.06,31.4,F,india,0.930606690007005,High risk
C4418757,26,2,195.0,71767.91,29.1,M,india,0.9306028170234165,High risk
C4961614,29,1,30.0,568.33,22.8,M,india,0.9306026300818111,High risk
C1832789,26,1,27.0,16436.09,27.4,M,india,0.9305990800110422,High risk
C2231528,29,1,30.0,7879.34,26.4,M,india,0.9305990800110422,High risk
C9047521,25,1,30.0,7973.29,27.4,M,india,0.9305990800110422,High risk
C6368115,25,1,41.0,973.69,25.5,M,india,0.9305990800110422,High risk
C6617734,25,1,39.0,5198.64,27.4,M,india,0.9305990800110422,High risk
C1931362,29,1,29.0,13508.59,27.8,M,india,0.9305990800110422,High risk
C6532118,26,1,30.0,9769.51,27.9,M,india,0.9305990800110422,High risk
C6940113,1,1,30.0,3330.68,28.0,M,india,0.9305990800110422,High risk
C1311465,26,1,30.0,1864.86,25.8,M,india,0.9305990800110422,High risk
C8832277,1,1,30.0,6609.59,27.2,M,india,0.9305990800110422,High risk
C6637737,26,1,30.0,2801.47,26.1,M,india,0.9305990800110422,High risk
C1879543,25,1,30.0,3260.78,25.9,M,india,0.9305990800110422,High risk
C5928222,25,1,15.0,15710.66,26.4,M,india,0.9305990800110422,High risk
C8138383,25,1,10.0,1478.65,25.6,M,india,0.9305990800110422,High risk
C7913454,25,1,30.0,2717.04,25.5,M,india,0.9305990800110422,High risk
C8279536,26,1,30.0,3260.78,25.9,M,india,0.9305990800110422,High risk
C8868179,25,1,41.0,973.69,25.5,M,india,0.9305990800110422,High risk
C3965963,25,1,7.0,6844.72,26.5,M,india,0.9305990800110422,High risk
C4213481,25,1,38.0,2717.04,25.5,M,india,0.9305990800110422,High risk
C6131353,25,1,20.0,13508.59,27.8,M,india,0.9305990800110422,High risk
C5831843,25,1,20.0,12373.04,28.2,M,india,0.9305990800110422,High risk
C8823513,26,1,39.0,12066.97,26.0,M,india,0.9305990800110422,High risk
C7931337,29,1,25.0,13508.59,27.8,M,india,0.9305990800110422,High risk
C3417486,1,1,20.0,1932.62,25.3,M,india,0.9305990800110422,High risk
C6435528,25,1,30.0,10473.6,27.0,M,india,0.9305990800110422,High risk
C3278147,26,1,11.0,13537.2,25.1,M,india,0.9305990800110422,High risk
C1838618,27,1,15.0,9757.86,60.9,M,india,0.9305978054219172,High risk
C2126332,26,1,240.0,379129.67,37.5,M,india,0.9305975481007058,High risk
C1672915,27,1,20000.0,28039.96,50.6,F,india,0.9305953150225001,High risk
C3630874,26,2,1884.0,133291.39,27.3,M,india,0.9305920319241385,High risk
C3536622,27,1,50.0,551.66,31.5,M,india,0.9305909662250392,High risk
C1536550,26,1,589.0,1205857.04,37.3,F,india,0.9305903742956428,High risk
C1033050,29,1,419.0,81653.15,38.4,M,india,0.9305881449147714,High risk
C1930118,1,1,369.0,77168.01,35.4,M,india,0.9305881449147714,High risk
C1749822,1,1,370.0,75959.96,38.8,M,india,0.9305881449147714,High risk
C4116636,27,1,480.0,20643.59,20.4,M,india,0.9305843773704394,High risk
C4436364,27,1,192.0,2312.6,22.4,F,india,0.930583820207837,High risk
C7617149,30,1,201.0,15857.89,29.8,M,india,0.9305813850873856,High risk
C3983211,30,1,200.0,,29.9,M,india,0.9305813850873856,High risk
C5941792,27,1,297.0,31798.93,25.8,M,india,0.9305810368993025,High risk
C6268538,27,1,50.0,6317.11,23.5,F,india,0.9305798862014983,High risk
C2134288,27,2,703.0,631030.56,27.2,M,india,0.9305744195341126,High risk
C6822517,25,1,714.0,1055656.58,,M,india,0.9305735273426056,High risk
C7123337,1,1,1975.0,39855.31,24.9,M,india,0.9305695701686273,High risk
C1316248,30,1,2427.0,40831.63,23.9,F,india,0.9305695701686273,High risk
C6637029,30,3,3889.0,198536.9,26.5,M,india,0.9305689968760777,High risk
C3826432,25,1,2850.0,35545.2,23.3,M,india,0.9305685992134984,High risk
C2482250,27,1,30.0,474.53,24.0,M,india,0.930568319674303,High risk
C3233818,27,2,1997.9,16743.26,23.6,F,india,0.9305663548795878,High risk
C8632273,27,1,111.0,4.49,22.5,M,india,0.930565358083332,High risk
C4216474,25,1,595.5,20345.28,39.3,M,india,0.9305652858549484,High risk
C7392017,25,1,3160.09,47945.74,29.4,F,india,0.9305644603197493,High risk
C6823454,26,1,2995.0,34477.05,29.3,F,india,0.9305644603197493,High risk
C2522740,26,2,448.0,23548.48,28.4,M,india,0.9305638559392526,High risk
C5587886,1,1,550.0,5484.08,29.1,M,india,0.930562778615953,High risk
C2887830,1,1,550.0,5484.08,29.1,M,india,0.930562778615953,High risk
C5397511,27,1,700.0,33794.7,29.8,M,india,0.9305590889648843,High risk
C1420483,29,2,822.0,147104.0,28.8,M,india,0.9305582618798104,High risk
C1333429,27,1,1131.0,30389.57,31.2,F,india,0.9305576915147726,High risk
C8742560,25,2,11933.0,36853.31,57.5,F,india,0.9305572251106633,High risk
C5929780,26,1,100.0,30045.56,32.2,M,india,0.9305568932805799,High risk
C6210744,1,1,2713.0,20692.42,,M,india,0.930556149032579,High risk
C2017846,27,2,613.39,13419.96,40.6,M,india,0.9305552962691732,High risk
C9028878,1,1,2805.0,3659161.33,36.0,M,india,0.9305519448685811,High risk
C4234485,26,1,1655.0,384449.13,63.8,F,india,0.9305492346810434,High risk
C2446945,27,1,381.0,27202.89,27.3,M,india,0.9305488119064628,High risk
C7210756,27,1,368.0,26595.56,26.5,M,india,0.9305488119064628,High risk
C1120139,30,1,168.67,6617.81,23.7,F,india,0.9305485973177774,High risk
C5638551,25,1,160.0,2031.65,23.2,M,india,0.9305485973177774,High risk
C8120111,30,1,168.67,6617.81,23.7,F,india,0.9305485973177774,High risk
C8220124,30,1,168.67,6617.81,23.7,F,india,0.9305485973177774,High risk
C7983651,27,1,500.0,6705.74,31.4,M,india,0.9305482937338453,High risk
C8550816,25,1,200.0,45994.51,37.3,F,india,0.9305475312411415,High risk
C8042173,25,1,200.0,35925.91,39.8,M,india,0.9305475312411415,High risk
C8632118,26,1,500.0,1132781.45,38.2,M,india,0.9305461406930595,High risk
C7836836,26,1,33.0,17583.98,26.1,M,india,0.9305451446596901,High risk
C7536561,30,2,2894.0,33320.44,34.5,M,india,0.9305421693121253,High risk
C4933980,27,1,300.0,11976.15,,M,india,0.9305396220678954,High risk
C3038161,22,1,30.0,3491.13,45.3,M,india,0.930539232543606,High risk
C7929776,26,1,28.0,9685.0,44.6,M,india,0.930539232543606,High risk
C7130633,25,1,175.0,9892.74,25.6,M,india,0.9305341657109361,High risk
C6422132,26,1,174.0,10307.08,26.3,F,india,0.9305341657109361,High risk
C2118734,25,1,177.35,10459.46,25.9,M,india,0.9305341657109361,High risk
C3712832,30,2,369.0,11377.34,28.2,F,india,0.9305321326222658,High risk
C8542242,26,1,200.0,51143.22,24.4,M,india,0.9305283002698834,High risk
C5094077,26,1,47.0,10403.54,23.4,F,india,0.9305262930981361,High risk
C8415570,29,1,46.0,2948.23,23.2,F,india,0.9305262930981361,High risk
C3435416,27,1,2625.0,46069.67,33.2,M,india,0.9305256651303606,High risk
C5235130,25,2,6288.0,382927.06,42.1,M,india,0.930521381166642,High risk
C1023670,27,1,426.0,17666.25,29.2,M,india,0.930514511285635,High risk
C5029686,27,1,96.0,8.41,30.3,M,india,0.9305143349071975,High risk
C1523145,25,2,3011.0,285620.74,30.9,M,india,0.9305142635127627,High risk
C7041827,22,1,300.0,98354.89,32.4,M,india,0.930513911949472,High risk
C5629779,27,1,3470.0,24739.76,19.6,F,india,0.9305130105799451,High risk
C1719013,27,1,202.0,667.95,39.4,M,india,0.9305126777137687,High risk
C5341154,30,1,200.0,320.31,22.3,M,india,0.9305123071621043,High risk
C7930053,25,3,1065.0,48550.78,23.7,M,india,0.930507346826446,High risk
C2939352,27,1,296.0,22004.89,25.4,M,india,0.9305062245348379,High risk
C1321175,26,1,2995.01,49842.38,27.1,F,india,0.9305054564214343,High risk
C7614429,1,1,3344.0,64311.57,27.1,M,india,0.9305054564214343,High risk
C6651915,25,1,2415.0,53598.54,26.1,M,india,0.9305054564214343,High risk
C4638175,30,1,2023.0,53873.85,27.2,M,india,0.9305054564214343,High risk
C1324351,1,1,2351.0,54234.89,25.6,M,india,0.9305054564214343,High risk
C5431352,25,1,1998.0,62157.76,27.0,F,india,0.9305054564214343,High risk
C7020856,30,1,2000.0,55265.68,26.1,F,india,0.9305054564214343,High risk
C4622180,27,1,378.0,39626.22,27.1,F,india,0.9305050721120418,High risk
C3128351,29,1,130.0,33059.28,27.1,F,india,0.9305021928327308,High risk
C6515146,29,1,130.0,30260.62,26.2,M,india,0.9305021928327308,High risk
C4932679,26,1,154.0,31935.37,28.4,F,india,0.9305021928327308,High risk
C5453439,1,1,430.0,97739.18,48.2,F,india,0.9305001249710136,High risk
C5422185,29,1,355.0,69517.62,39.7,F,india,0.9304981853205592,High risk
C1231425,25,1,540.0,72083.93,27.4,M,india,0.9304913569893115,High risk
C4977061,26,1,240.0,102344.94,32.5,M,india,0.9304912063472169,High risk
C3831442,26,2,3824.0,907429.42,26.8,M,india,0.9304890415805207,High risk
C8687672,25,1,1500.0,31426.61,45.8,M,india,0.9304887400585642,High risk
C8113814,30,1,1512.75,28397.9,42.8,M,india,0.9304887400585642,High risk
C3210740,25,1,1228.0,29707.99,41.4,F,india,0.9304887400585642,High risk
C7133479,26,1,1015.0,27939.65,34.7,M,india,0.9304846162266668,High risk
C4522236,27,1,1099.0,29938.17,34.6,M,india,0.9304845813386062,High risk
C8221864,27,1,196.65,39555.97,21.2,M,india,0.9304823403076901,High risk
C3439943,29,1,362.55,69079.38,63.8,F,india,0.9304721811911891,High risk
C2235246,27,1,804.0,36993.57,36.1,M,india,0.930471826255937,High risk
C2222060,30,1,1.0,26408.24,22.5,M,india,0.9304696146925385,High risk
C6125189,26,1,200.0,339367.93,43.3,M,india,0.930466660289203,High risk
C8222145,22,1,200.0,120325.54,48.5,F,india,0.930466660289203,High risk
C6439014,1,1,198.83,420790.39,46.1,F,india,0.930466660289203,High risk
C6328914,1,1,216.5,50908.4,52.0,M,india,0.9304581598674356,High risk
C1439836,27,1,565.0,22809.14,32.7,M,india,0.9304574666583028,High risk
C2570721,26,1,232.0,52093.13,39.5,M,india,0.9304558853960616,High risk
C5720842,25,1,502.0,23744.21,23.3,F,india,0.9304552044825849,High risk
C2132655,27,2,412.0,127886.32,61.3,M,india,0.9304542602592224,High risk
C4611276,29,1,670.0,67725.1,22.1,M,india,0.9304537667974146,High risk
C7737212,26,1,500.0,38588.49,29.2,M,india,0.9304535189263988,High risk
C3819232,25,1,154.0,863.41,26.5,M,india,0.9304531799952819,High risk
C6412580,27,1,415.0,30838.69,27.1,M,india,0.9304527022631289,High risk
C2028546,26,1,49.0,2932.54,72.8,M,india,0.9304517724990321,High risk
C2632723,27,1,550.0,46023.34,27.7,M,india,0.9304513329753187,High risk
C2287975,30,1,1630.0,28963.24,31.8,M,india,0.9304493876944293,High risk
C1919164,26,1,1514.0,31397.85,30.3,M,india,0.9304493876944293,High risk
C2781912,1,1,830.0,26621.42,48.6,M,india,0.9304480343938386,High risk
C4762737,26,1,720.0,26527.22,41.7,M,india,0.9304480343938386,High risk
C8630857,27,1,1043.0,29381.89,,M,india,0.9304478040035316,High risk
C2014984,30,2,440.0,256471.54,31.5,M,india,0.9304412207443266,High risk
C3638475,27,1,5488.0,25481.64,,F,india,0.9304399151393867,High risk
C7252450,27,1,540.0,51133.5,24.0,M,india,0.930438786063154,High risk
C3729365,25,1,3975.0,31487.62,41.1,F,india,0.9304385562341024,High risk
C6514587,27,1,1500.0,66333.53,,M,india,0.9304381741389843,High risk
C4731932,27,1,1245.0,85249.5,30.1,F,india,0.9304363505824486,High risk
C5432914,26,1,1.0,20415.39,26.2,M,india,0.9304354082695834,High risk
C5516125,27,1,347.0,50056.58,23.4,M,india,0.9304335946608135,High risk
C3337120,22,1,202.0,121800.26,25.8,M,india,0.9304322819443297,High risk
C7834490,26,1,131.0,61865.36,31.7,M,india,0.9304306048447859,High risk
C1599281,26,1,180.0,55903.06,31.7,M,india,0.9304306048447859,High risk
C8038234,26,1,143.77,47768.56,30.6,M,india,0.9304306048447859,High risk
C8438267,29,1,114.11,47768.56,30.6,M,india,0.9304306048447859,High risk
C5210514,29,1,115.0,36941.64,30.5,M,india,0.9304306048447859,High risk
C6524492,26,1,170.0,34976.13,31.1,M,india,0.9304306048447859,High risk
C7499219,26,1,180.0,55903.06,31.7,M,india,0.9304306048447859,High risk
C6521913,29,1,150.0,36465.27,32.1,F,india,0.9304306048447859,High risk
C2233039,27,1,749.0,61168.2,32.2,M,india,0.9304279792412811,High risk
C7014056,25,1,500.0,21356.77,22.6,M,india,0.9304217355591317,High risk
C7017063,22,1,590.0,70886.21,24.1,M,india,0.9304169031400438,High risk
C9059037,26,1,220.0,322.8,43.7,M,india,0.9304167872871181,High risk
C6741691,26,1,130.0,28946.98,44.6,M,india,0.9304157416643432,High risk
C3934369,27,1,1412.0,73685.63,29.2,M,india,0.9304144712788927,High risk
C4335549,27,1,225.0,9771.86,28.9,M,india,0.9304143792929217,High risk
C5727867,29,2,71.0,439683.94,26.3,F,india,0.9304114291009002,High risk
C5215232,29,2,779.13,74924.93,31.7,F,india,0.9304099013451401,High risk
C8026646,25,1,34.0,11912.98,30.1,M,india,0.9304069365040286,High risk
C5128477,29,1,30.0,12182.12,29.9,M,india,0.9304069365040286,High risk
C2050089,26,1,30.0,3072.12,32.2,M,india,0.9304069365040286,High risk
C5523659,1,1,25.0,14285.54,32.2,M,india,0.9304069365040286,High risk
C4832089,25,1,30.0,8222.2,30.3,M,india,0.9304069365040286,High risk
C6237714,27,1,169.0,21300.5,30.6,F,india,0.9304066277523007,High risk
C4325758,27,1,469.96,12267.59,30.7,F,india,0.9304048732141172,High risk
C8034788,29,2,410.0,25359.68,23.9,M,india,0.9303996172778342,High risk
C6342743,27,1,1080.0,38251.11,28.2,M,india,0.9303993544915012,High risk
C2642176,27,1,550.0,29054.51,27.6,F,india,0.9303989256588917,High risk
C3042631,29,2,5199.01,1724498.44,20.9,M,india,0.9303976676674781,High risk
C7211174,30,2,3141.0,9029.55,41.8,M,india,0.9303951385784456,High risk
C2479718,27,1,821.0,56892.01,46.9,M,india,0.9303951233606499,High risk
C4822574,27,2,7354.19,25640.93,27.3,F,india,0.9303924177488585,High risk
C8832787,27,1,24.0,554.87,27.4,M,india,0.9303917085657348,High risk
C1136272,26,1,343.0,19702.52,43.1,M,india,0.930391104278721,High risk
C2417240,30,1,672.0,28527.34,25.5,F,india,0.9303816667011136,High risk
C4940752,1,1,24.0,886.74,24.9,M,india,0.9303809395782205,High risk
C8378283,25,1,21.0,2387.78,24.9,M,india,0.9303809395782205,High risk
C7713359,1,1,20.0,1866.1,24.4,M,india,0.9303809395782205,High risk
C1715863,29,1,30.0,4515.82,24.1,M,india,0.9303809395782205,High risk
C1233480,1,1,30.0,3520.27,24.4,M,india,0.9303809395782205,High risk
C6433877,26,1,20.0,3726.65,24.3,M,india,0.9303809395782205,High risk
C3831621,29,1,40.0,4451.22,24.5,M,india,0.9303809395782205,High risk
C4054754,25,1,25.0,4615.11,24.3,M,india,0.9303809395782205,High risk
C6987167,29,1,20.0,7971.25,24.3,M,india,0.9303809395782205,High risk
C2727772,1,1,11.0,11846.77,24.9,M,india,0.9303809395782205,High risk
C1430634,1,1,14.0,2589.23,24.0,M,india,0.9303809395782205,High risk
C7817526,1,1,26.0,7850.78,24.0,M,india,0.9303809395782205,High risk
C2031142,25,1,2095.0,58754.1,23.9,M,india,0.9303804053483266,High risk
C3015555,1,1,500.0,78495.2,37.9,M,india,0.930376652225198,High risk
C3542319,25,1,1605.0,29780.34,35.7,F,india,0.9303761720251896,High risk
C2236482,30,1,1601.0,31659.99,37.5,M,india,0.9303761720251896,High risk
C7422575,25,1,1688.0,33152.28,39.0,F,india,0.9303761720251896,High risk
C6412133,25,1,1437.0,32511.71,36.6,M,india,0.9303761720251896,High risk
C5813031,27,1,728.0,22703.3,,M,india,0.9303754360935333,High risk
C3942349,22,2,354.0,10664.19,30.6,F,india,0.9303746245940169,High risk
C3129253,22,1,450.0,19843.66,22.0,F,india,0.9303718507563785,High risk
C7329287,1,1,3592.0,1971218.11,,F,india,0.9303678680917878,High risk
C7922626,25,2,32387.0,34608.94,32.1,M,india,0.9303671079922589,High risk
C6917668,27,1,270.0,31043.96,24.3,M,india,0.9303628439973693,High risk
C1968659,1,1,142.0,34627.37,22.1,F,india,0.9303618967051246,High risk
C3237415,25,2,1350.0,118572.8,26.2,F,india,0.9303551284685766,High risk
C8273144,29,1,69.0,17630.62,30.2,M,india,0.9303528630028672,High risk
